ID	Group	Init. Comp.	S->E	E->I	I->D	D->R	f_a	f_e	g_a	g_e	r_a	r_e
Ind237	14	S	5.60569	6.14061	10.2247	10.63	-0.0728503	0.32359	-1.71249	-0.539612	-0.347814	-0.0914935
Ind238	14	S	3.94507	4.41559	7.65652	9.50204	-1.3656	1.78639	-0.772496	0.999032	0.283631	-0.586836
Ind239	14	S	24.7233	24.8657	24.9557	29.7046	0.0594232	-0.83394	-0.990315	-0.332772	-1.37725	0.111351
Ind240	15	E	no	46.2103	72.4061	146.715	-2.77212	-0.878692	-1.24718	-0.553687	2.08953	1.06983
Ind241	15	E	no	11.212	25.7888	38.2319	-1.04125	-1.90782	-1.54371	-1.30734	0.135314	1.16935
Ind242	15	S	24.9887	43.02	43.3095	44.2014	1.45026	0.718018	-0.0509943	1.84166	-0.117806	0.0907644
Ind243	15	S	45.8421	46.1927	46.3036	46.806	-0.425102	1.26951	0.0831495	-0.357776	-1.59293	0.095087
Ind244	15	S	45.5018	47.7664	49.2629	49.6781	-1.66448	1.79131	-1.46745	0.598123	0.707171	-1.02697
Ind245	15	S	30.2133	30.4022	30.5794	30.9006	-1.29399	1.44582	0.454885	1.3888	-0.337656	-2.07442
Ind246	15	S	43.8041	45.4574	46.3422	46.5181	2.23789	-0.287994	1.54805	0.438997	-1.35024	0.452266
Ind247	15	S	52.3588	52.3726	54.1605	54.2987	-0.730164	1.98104	-1.5566	0.929897	-0.223568	-1.89937
Ind248	15	S	49.6017	51.5852	51.8487	53.1068	1.93873	-0.54523	-0.0160264	-0.111995	-0.63628	0.308367
Ind249	15	S	no	no	no	no	-0.757451	1.36918	-1.80274	-0.240759	1.8379	0.732387
Ind250	16	E	no	1.89274	3.61825	4.04405	-0.440348	-0.0957063	-0.0259674	-0.601205	-0.303503	-0.399892
Ind251	16	E	no	3.01241	4.21082	5.06958	-1.11173	0.664981	-0.602523	-0.529749	-1.03841	-0.0956668
Ind252	16	S	no	no	no	no	-1.1961	-0.433346	-1.7749	1.4429	0.606038	0.196718
Ind253	16	S	no	no	no	no	-1.55137	-1.21651	-1.52394	0.624485	-1.40477	0.0930863
Ind254	16	S	no	no	no	no	-1.21962	0.349389	-0.161325	0.0542347	0.657716	1.00682
Ind255	16	S	no	no	no	no	0.820047	-2.64805	0.174164	0.822013	0.267269	2.13625
Ind256	16	S	no	no	no	no	-1.29816	0.431302	-0.790243	-0.485662	0.350006	-0.0882195
Ind257	16	S	no	no	no	no	-0.418691	-0.160858	0.687488	-0.351006	-0.675615	0.85774
Ind258	16	S	no	no	no	no	1.13898	-0.225841	-0.507867	-0.596604	-0.769201	1.06945
Ind259	16	S	no	no	no	no	-1.37799	0.38258	-1.86765	1.1415	0.632626	-1.76163
Ind260	17	E	no	3.56579	3.70843	4.94719	0.84013	-0.713102	0.704039	-1.35451	-0.585332	-0.486015
Ind261	17	E	no	0.467923	7.65204	17.7997	0.261582	-0.478391	-0.208855	-0.553027	0.564756	-0.500142
Ind262	17	S	1.96869	4.10725	7.53526	7.55733	1.31902	-0.301058	0.526885	0.654443	0.188856	-0.264405
Ind263	17	S	4.79134	18.1237	25.4829	27.5304	-0.590629	0.988613	0.513573	0.984612	-0.708989	0.7513
Ind264	17	S	4.61695	4.62435	4.80177	4.81928	-0.423511	0.013317	0.731934	0.461517	0.418529	-1.38522
Ind265	17	S	3.83944	4.55659	7.59429	9.21107	1.82103	-0.128676	0.116852	0.831938	0.696286	-1.16679
Ind266	17	S	4.5572	12.4222	17.2668	17.8403	0.58698	-0.504073	0.305078	0.0339163	1.20385	0.316914
Ind267	17	S	no	no	no	no	-0.669575	-0.755903	-0.150596	-0.724444	-0.138957	0.888538
Ind268	17	S	4.44559	4.6078	6.24758	6.28261	1.89952	0.22809	-1.01364	-0.118108	-0.257457	0.873822
Ind269	17	S	3.93891	4.52461	4.93737	5.89015	1.83928	0.982233	0.479954	1.0867	-0.720326	-0.920505
Ind270	18	E	no	0.620922	8.63114	14.9115	1.73053	0.026063	1.29264	-1.27332	0.110449	0.179668
Ind271	18	E	no	0.407098	0.600631	1.57842	0.191118	-0.19693	-0.943757	0.479857	-0.470478	-0.198624
Ind272	18	S	1.44235	7.10106	7.48498	8.11986	-1.80324	-0.0800562	0.648175	-0.0391406	0.0297019	-1.09833
Ind273	18	S	1.36878	2.97491	57.0079	73.0884	1.32505	-0.869722	0.704179	0.401244	-0.20903	1.37599
Ind274	18	S	1.41202	2.51385	99.9213	101.457	-1.63205	-0.422465	0.208302	1.03418	0.851081	1.03969
Ind275	18	S	1.72583	4.69349	27.257	33.3368	0.132175	-0.414288	-0.66903	0.935703	-0.00118407	1.01017
Ind276	18	S	1.27169	1.38269	2.06888	2.58013	2.23438	1.57854	1.14235	0.321565	-0.0319647	-1.65447
Ind277	18	S	2.05855	4.70494	5.28875	8.8509	0.125113	-0.42808	-0.280845	-0.614602	0.58825	-0.645276
Ind278	18	S	2.46526	4.63571	19.5346	19.6938	1.30026	-0.13905	-1.88897	-0.810542	0.355556	-0.281765
Ind279	18	S	6.45083	9.80426	13.662	14.5534	-1.14374	0.115155	-1.73305	0.381406	1.22863	-0.468943
Ind280	19	E	no	0.515039	1.15677	14.7338	-1.05774	0.629721	-0.895016	1.41974	0.025486	0.564099
Ind281	19	E	no	1.65532	2.5581	3.79495	-1.38897	1.24291	0.562676	1.23288	-0.21771	-0.602273
Ind282	19	S	74.2334	77.493	81.7838	81.8372	-0.103517	-0.182131	-0.271556	-1.54195	0.288957	-1.01752
Ind283	19	S	5.08739	7.62056	15.8242	33.3824	0.219468	-1.23639	-0.928325	-0.855755	-0.766959	1.58311
Ind284	19	S	1.91091	54.7564	105.836	137.041	0.938098	0.259105	2.64046	-1.2986	1.47678	1.04929
Ind285	19	S	5.13157	11.0015	17.7533	18.1036	0.874795	-0.433033	0.966602	-0.104784	-0.262774	0.205468
Ind286	19	S	3.76812	25.5305	56.595	69.0424	0.902768	0.163252	0.383683	0.677484	1.68108	0.451832
Ind287	19	S	136.516	137.302	137.496	138.9	-1.6921	-1.72501	-1.41934	-1.21396	-0.4913	-0.34746
Ind288	19	S	4.81462	4.89084	5.79193	5.83627	2.7881	-0.693494	2.58403	-0.136014	-0.798386	-0.351882
Ind289	19	S	2.17058	4.4925	5.36217	5.58042	0.178252	0.74353	1.08812	0.981684	-0.172052	-0.134384
Ind290	20	E	no	9.42252	15.389	40.7707	2.1359	-0.587781	0.545476	-0.183611	-0.299177	1.40894
Ind291	20	E	no	2.46302	4.01321	4.09213	0.418017	1.24051	1.0607	0.698743	-0.714247	-0.442277
Ind292	20	S	13.6178	16.8828	16.9204	17.2626	-0.773166	-0.0344434	-0.522611	-0.569011	0.242898	-0.5973
Ind293	20	S	10.1718	13.5504	25.8873	34.0806	-0.786281	-0.734051	-0.131081	0.386749	-0.334715	0.610903
Ind294	20	S	3.7058	3.90494	5.74016	6.35312	-2.18557	-0.82448	-1.97955	0.32223	0.565775	-1.71265
Ind295	20	S	3.01043	14.3705	14.8854	21.6044	-0.177374	0.941262	0.0458762	1.83667	1.24292	-0.766983
Ind296	20	S	9.98383	10.9423	11.4151	13.6686	0.580343	0.774782	0.643373	-0.170359	-0.395082	-0.235955
Ind297	20	S	13.0743	14.0637	15.9552	17.7671	-0.196096	-1.55384	0.0490108	-1.17284	-0.95019	0.147153
Ind298	20	S	10.6541	12.1045	13.9907	14.0401	1.52225	0.964491	-1.32407	0.598415	-0.391949	-0.524365
Ind299	20	S	9.6724	9.83481	10.6911	13.5578	-0.628106	2.50625	-0.189182	1.29917	-0.436412	-0.800621
Ind300	21	E	no	5.43534	48.8712	59.714	-0.255397	-1.67796	0.971722	0.432697	0.5119	0.6606
Ind301	21	E	no	14.802	28.8197	53.3409	-2.49318	-0.256428	-0.0603903	0.595267	1.42526	0.303641
Ind302	21	S	8.99985	14.1534	16.2541	20.9479	3.16689	0.694551	0.294119	0.620905	-0.416559	0.942587
Ind303	21	S	9.98283	11.1177	14.3295	20.3484	-1.23911	-0.697977	0.593271	1.28586	-0.401008	0.537587
Ind304	21	S	12.8607	15.0745	18.5288	19.9131	-1.21312	-0.0525589	-1.61822	0.424052	-0.691483	0.783449
Ind305	21	S	10.6032	10.8385	13.074	13.5188	-0.367251	0.394506	1.11359	0.116554	-0.490006	0.0055057
Ind306	21	S	10.7144	11.7464	12.4433	13.2554	0.596671	-0.550964	1.05087	-0.0698222	-0.324417	-0.355546
Ind307	21	S	10.7797	14.6071	20.3055	28.2472	0.891476	-2.22134	1.02045	-1.01067	-0.437356	0.923487
Ind308	21	S	10.4638	10.7114	10.7853	11.011	2.64158	1.50761	1.22747	0.33254	-1.11872	-1.26143
Ind309	21	S	10.7332	12.5608	13.2718	15.031	1.65768	-0.0431562	0.853736	0.845278	0.0171115	-1.03499
Ind310	22	E	no	0.474821	7.84085	11.5105	0.736199	0.150964	-0.130484	1.11323	0.512439	-0.104567
Ind311	22	E	no	1.11058	2.75698	3.39078	-0.327833	1.29416	0.0398183	0.783455	-0.381417	-0.854428
Ind312	22	S	3.20519	4.49312	5.12922	8.00946	0.266908	-0.624859	-1.14814	0.317224	-0.992325	-0.0145154
Ind313	22	S	no	no	no	no	-0.970318	-1.66206	-1.11787	-0.166616	-0.682081	1.49715
Ind314	22	S	5.24516	5.82355	7.40618	7.53977	-0.58765	-0.0612818	-0.350084	-0.949091	-0.58727	-0.946889
Ind315	22	S	no	no	no	no	-0.827623	0.028747	-1.46007	-0.0291602	0.595524	-1.08026
Ind316	22	S	no	no	no	no	0.610198	0.523075	-0.989227	1.08469	0.115377	-0.815212
Ind317	22	S	0.85784	1.39468	1.61057	1.77847	2.11647	-1.07861	-0.328156	-0.442837	-0.992463	-0.540319
Ind318	22	S	0.671696	7.87709	8.16172	14.3346	-1.24627	1.16549	1.58193	0.81877	1.23875	-1.06943
Ind319	22	S	no	no	no	no	-0.843981	0.442189	0.985472	-1.40715	-0.311806	-0.686405
Ind320	23	E	no	0.842475	1.7545	1.86382	1.12119	1.48243	-1.63335	0.954211	-0.977829	-0.672968
Ind321	23	E	no	0.856908	1.1784	2.29255	-1.17341	0.0114265	-0.525348	-0.591578	-0.940337	0.477278
Ind322	23	S	no	no	no	no	0.742308	-1.0097	-0.18632	-0.932683	-0.555958	-0.22628
Ind323	23	S	0.912422	3.26282	5.78806	8.08938	-0.158527	-1.29348	1.5727	-0.496256	0.920837	-0.92133
Ind324	23	S	1.17385	1.23194	3.12716	3.21157	-0.973137	-1.25788	-0.208607	0.39012	-1.08987	-0.903387
Ind325	23	S	2.15424	2.48115	4.24497	4.45395	1.17736	-0.184994	0.433155	0.556255	-0.941662	-0.674733
Ind326	23	S	2.83117	3.82478	3.85815	4.18157	-0.754299	0.572199	-0.426873	1.54289	0.717768	-2.41531
Ind327	23	S	0.977064	1.97926	5.17983	5.56307	-1.03163	-0.0311188	0.319794	0.856305	0.950421	-0.206181
Ind328	23	S	1.82504	2.3372	2.78024	5.03079	-0.387803	-1.72005	-0.414762	-0.259435	-0.394872	-0.129993
Ind329	23	S	0.871811	1.88659	4.82334	4.89098	-0.360483	1.71155	0.772094	0.367344	-0.144021	-1.09134
Ind330	24	E	no	10.7597	39.2728	58.5821	-3.73078	-0.130956	-0.812668	-0.451236	1.46902	0.431051
Ind331	24	E	no	0.632672	1.31716	1.66209	0.966195	0.727036	-0.408773	1.50906	-0.346237	-1.09886
Ind332	24	S	0.89465	3.8262	4.75287	13.5887	0.104982	-1.80174	-1.46436	0.208495	0.484497	-0.660225
Ind333	24	S	0.693519	3.45036	8.33676	12.6447	1.24562	0.50739	-0.127754	0.539114	-0.230419	0.998424
Ind334	24	S	3.91961	9.41953	37.541	61.9755	0.651053	0.22157	-0.600974	-0.279005	-0.162152	1.96709
Ind335	24	S	2.29253	3.49784	8.89906	9.05363	-0.782932	-0.52188	-0.337795	1.46444	1.01749	-1.3231
Ind336	24	S	4.02971	21.5212	37.4053	85.7246	0.681401	-0.793267	0.432179	-0.581445	-0.611546	1.39344
Ind337	24	S	2.20566	2.5639	2.7655	5.00191	2.74575	0.0458377	2.56725	-0.175534	-0.7862	0.487319
Ind338	24	S	4.73079	5.61032	7.02521	8.08757	-0.978971	1.63295	-0.900191	-0.471947	-0.781217	-0.0656399
Ind339	24	S	1.35487	1.71333	7.48289	8.45168	-0.0158352	2.43922	0.136974	0.194754	0.12079	-1.21132
Ind340	25	E	no	0.0744405	0.85581	1.12114	-0.690749	0.169178	-0.258916	1.37405	-1.2987	-0.614904
Ind341	25	E	no	7.18329	13.4321	22.6341	-0.385146	0.32765	-1.05593	-0.601159	-0.272332	1.12943
Ind342	25	S	1.07045	18.775	36.2139	52.9503	0.258091	-0.0616505	0.114052	1.11907	0.70453	0.458294
Ind343	25	S	24.5671	25.7875	27.2355	28.1054	-0.215925	-0.0620209	1.17252	-0.955732	0.382411	-0.303344
Ind344	25	S	8.30303	9.34521	17.0314	21.4251	1.54443	-2.48312	-0.32925	-0.964585	-0.831457	1.49094
Ind345	25	S	no	no	no	no	-1.98345	-0.826128	-1.5357	0.5938	-0.170103	-0.43051
Ind346	25	S	no	no	no	no	-2.87313	1.14423	-1.26061	0.0892351	0.63663	-0.898273
Ind347	25	S	7.248	8.62897	9.10199	10.7485	0.613321	0.509214	0.679693	-0.0548856	-0.641711	-0.576499
Ind348	25	S	no	no	no	no	-0.885745	-0.404945	-1.04638	-0.723201	1.40364	0.769179
Ind349	25	S	0.629413	0.864496	2.33067	2.69954	2.02457	-0.440437	1.27508	-0.526899	-0.419941	-0.748488
Ind350	26	E	no	0.115472	9.00823	24.4468	1.96057	-0.58495	0.260025	-1.07041	0.100983	1.17747
Ind351	26	E	no	4.99546	11.42	39.2441	-2.21126	-1.20535	-0.665619	-0.646831	0.0236416	1.06426
Ind352	26	S	0.372612	1.80624	6.86145	18.0693	-0.20007	1.63883	-0.0560495	0.339656	-0.332581	0.622507
Ind353	26	S	1.54613	4.79171	4.99455	5.08822	0.958459	2.21649	-0.479805	0.626726	-0.777383	0.0111324
Ind354	26	S	1.77676	11.5619	16.9912	21.3246	-0.151348	-0.807289	-0.497514	-0.607966	-0.151597	0.689638
Ind355	26	S	1.75641	2.06564	8.12659	8.20525	1.52062	-0.974179	0.400023	-0.586644	-0.938622	0.401168
Ind356	26	S	1.54998	29.9742	39.5764	43.8707	0.331301	-0.996707	0.603743	-0.491445	-0.340241	1.48253
Ind357	26	S	0.596113	1.46765	1.95646	2.18929	2.46724	2.10903	1.97527	-0.496229	-0.527549	-0.512518
Ind358	26	S	1.51192	2.50069	4.28145	4.86261	0.713975	2.15782	1.8686	-0.580086	-0.484868	-1.62503
Ind359	26	S	0.253352	0.289842	4.28339	6.90861	-0.486955	1.05754	2.41542	0.579678	-0.577852	0.216595
Ind360	27	E	no	0.691974	4.13861	10.1325	0.0679234	-0.818694	-0.421077	-1.52769	0.0886228	-0.210126
Ind361	27	E	no	23.5787	41.3165	64.0181	-0.347908	-0.721277	0.484302	1.15376	-1.04939	2.1507
Ind362	27	S	4.58326	35.0801	40.6367	52.5345	-0.748182	-0.268182	0.366763	-1.3327	0.959928	0.720667
Ind363	27	S	2.16772	2.29846	4.21524	13.7402	1.90265	0.109593	1.61883	1.13535	-0.635019	0.25578
Ind364	27	S	2.08074	22.7965	33.6977	58.7405	-0.535619	-0.701761	1.71348	-0.473131	0.264145	0.870016
Ind365	27	S	2.97169	9.88791	18.2559	18.472	0.68834	-1.34543	1.62611	-1.92947	-0.361555	0.250152
Ind366	27	S	2.95535	3.11535	6.92641	6.93472	-1.73234	-1.76328	-1.19248	-0.423769	0.232715	0.135095
Ind367	27	S	1.95293	2.03454	7.93334	10.8602	1.36687	1.42051	1.37168	0.218606	-0.158374	-0.780268
Ind368	27	S	2.23101	25.043	68.0979	84.6234	1.15645	-0.607755	1.098	0.721311	0.605015	0.661787
Ind369	27	S	2.65485	14.8135	15.6462	17.218	-0.898798	0.304989	-0.367058	0.363144	0.0980945	-0.384876
Ind370	28	E	no	0.136937	0.181149	0.181924	1.37994	0.454495	-0.272594	0.253155	-1.08194	-1.26614
Ind371	28	E	no	163.325	212.258	216.162	-0.825008	0.447971	1.69149	-1.54293	1.97768	0.84614
Ind372	28	S	180.264	228.885	312.92	317.542	-1.19535	2.05915	-0.985077	-0.151546	0.201634	1.67595
Ind373	28	S	170.742	171.13	171.283	172.018	-0.181878	1.50666	1.16599	0.558936	-0.279899	-0.424196
Ind374	28	S	173.054	180.88	222.064	227.291	-0.255016	-1.10178	0.979109	-1.16446	1.39689	0.77788
Ind375	28	S	181.863	183.344	185.756	186.008	0.236382	-1.21515	-0.222833	0.112194	-0.405569	0.853001
Ind376	28	S	169.02	173.492	175.136	179.644	0.0414333	-0.914765	0.344953	-0.551657	0.50047	0.653492
Ind377	28	S	166.221	168.866	220.95	221.583	-0.748068	1.61138	1.18023	0.581197	1.57032	-0.548525
Ind378	28	S	170.265	177.018	186.102	191.907	-0.694943	-0.608548	0.071648	-0.260446	0.711387	0.0116466
Ind379	28	S	163.688	164.103	164.809	167.28	-0.142217	-0.207575	-0.647451	0.801946	0.733434	-1.51496
Ind380	29	E	no	0.153596	3.16594	3.53493	-0.313072	2.15241	0.888787	1.51048	0.354577	-1.25499
Ind381	29	E	no	0.0807114	0.503831	4.68751	-1.18693	0.749237	1.16596	-0.472136	0.00350391	-0.647037
Ind382	29	S	1.10204	1.2978	5.8144	9.07677	-0.114591	1.05102	1.72758	-0.667274	0.637502	-1.09276
Ind383	29	S	5.97779	8.83167	38.8559	47.7293	-1.83414	0.755971	-1.03053	0.0603659	0.622885	0.489866
Ind384	29	S	2.48179	20.218	20.5927	24.9344	-1.23204	1.16562	-0.700781	0.945727	0.170858	0.35676
Ind385	29	S	3.36626	4.74716	5.3437	9.3069	1.46699	0.322943	0.162789	-1.89639	-1.0441	0.273433
Ind386	29	S	4.71923	8.77351	9.80425	10.654	-1.41923	-0.256181	0.590142	-0.22484	-0.054594	-0.487932
Ind387	29	S	2.26102	2.36778	3.22241	5.13436	0.0761211	0.861275	-0.113053	0.115297	-0.192626	0.0789077
Ind388	29	S	2.96334	4.60808	5.58411	13.7658	0.332216	0.782621	0.332532	0.00455994	0.23617	-0.185888
Ind389	29	S	0.483368	7.5465	16.1281	16.779	0.210727	0.202982	1.21911	0.0809692	-0.271549	-0.144564
Ind390	30	E	no	1.06205	1.24288	1.34166	1.0616	0.495046	-0.0969127	0.548418	-0.901813	-1.15598
Ind391	30	E	no	1.45445	6.0352	15.0529	1.67467	-1.21011	0.0632203	0.0293252	-0.227498	-0.147743
Ind392	30	S	1.12504	2.34571	4.14558	4.19303	-0.458337	2.1164	1.65204	1.3684	-0.13416	-0.979244
Ind393	30	S	1.29427	2.01016	2.49876	3.17249	0.527694	0.723764	2.06812	0.683466	-0.358009	-0.470399
Ind394	30	S	2.57857	4.69797	5.05494	6.18646	0.281589	2.2671	0.826099	-0.482862	0.799638	-2.01464
Ind395	30	S	3.57255	3.70846	4.30452	5.30152	-0.14084	0.888735	0.432326	0.096497	-0.580542	-0.754014
Ind396	30	S	23.564	27.0745	27.9301	30.1184	0.304589	0.951179	-0.909628	-0.145863	0.098766	0.285207
Ind397	30	S	5.16528	10.111	11.6554	19.0627	-1.29326	0.425055	-1.09693	1.33877	0.623387	-0.00640034
Ind398	30	S	3.39843	10.7557	33.7928	34.9452	-0.747694	-1.07155	-0.402876	0.368487	0.453785	1.00589
Ind399	30	S	4.33446	5.60634	5.71006	8.94388	-0.601157	-0.800166	0.0473602	0.432667	-0.424866	-0.0203847
Ind400	31	E	no	3.4213	5.72951	7.11228	-0.961874	1.40745	0.728353	-0.973011	0.827821	-0.447848
Ind401	31	E	no	3.1172	19.6896	22.655	-1.07668	-0.418854	-0.877782	0.621766	0.490276	0.56457
Ind402	31	S	24.6094	24.9415	25.1825	25.2454	0.838666	0.526288	0.619184	-2.08114	-0.689638	-1.53761
Ind403	31	S	23.8227	42.8059	53.1678	56.4071	-0.66994	-0.39609	0.0696666	-2.12432	1.1542	-0.117891
Ind404	31	S	17.5476	21.5598	38.9398	40.0982	1.51963	0.710274	0.244151	0.309412	0.569744	0.667915
Ind405	31	S	3.84824	6.33542	8.53132	9.12004	-0.0941602	-0.428953	1.02754	0.509222	0.847861	-0.912921
Ind406	31	S	6.03513	15.6309	20.8603	30.1512	0.690566	0.667024	0.835021	0.619547	0.266172	0.805906
Ind407	31	S	18.4023	18.4584	21.1918	27.5907	-1.14503	-1.36279	-0.0984522	-0.0510454	0.878617	-0.756486
Ind408	31	S	22.7872	23.2243	30.0341	30.3257	-1.66142	0.430537	0.00450088	-0.310571	-0.290163	-0.0970463
Ind409	31	S	15.87	17.2361	18.1568	27.8414	-0.864285	-0.306172	-0.408852	0.832767	0.91555	0.395417
Ind410	32	E	no	5.61933	8.37178	13.0241	0.742516	-1.44577	1.75967	-0.868187	-0.287978	0.0841157
Ind411	32	E	no	2.50769	2.52308	6.09391	0.918881	-1.7256	0.328214	-0.302451	-1.36631	0.46194
Ind412	32	S	6.72306	6.77693	7.63636	8.06139	-1.93308	1.17605	-1.3014	-0.389445	0.267429	-0.98033
Ind413	32	S	no	no	no	no	-1.84363	-0.969165	-1.26833	-2.31835	-0.720031	0.133047
Ind414	32	S	11.0964	82.4999	177.694	248.096	-0.146566	-1.08038	-0.380673	0.239105	0.333861	2.56208
Ind415	32	S	5.62495	5.65762	6.51391	6.85523	2.49837	-0.398437	0.588441	-0.532482	-0.666818	-0.419039
Ind416	32	S	no	no	no	no	-0.355111	-1.92435	-1.60112	-2.00483	-1.32235	-1.16052
Ind417	32	S	6.3942	6.74975	7.24629	7.64674	1.86654	-1.12073	1.46317	-1.48171	-1.2577	-0.614537
Ind418	32	S	17.3448	17.5708	27.3094	28.1076	-0.348632	0.0548423	-0.287411	0.302324	-0.0884027	-0.280957
Ind419	32	S	6.24411	8.06796	11.2295	33.5981	0.931868	0.946418	-0.390234	0.837396	0.0280821	0.429551
Ind420	33	E	no	0.182823	25.2333	28.1272	-0.279681	-1.86286	-0.955522	-0.431289	0.754726	-0.197909
Ind421	33	E	no	3.1951	4.39903	5.18346	-0.294713	0.902458	0.955602	-0.890203	0.883615	-1.28582
Ind422	33	S	10.317	12.1194	13.6139	15.9829	-2.4551	0.177866	-1.54651	-0.186496	-1.56701	1.22357
Ind423	33	S	4.29468	11.5548	24.002	32.9944	0.317322	-2.0924	2.25452	-0.6466	0.90466	0.970531
Ind424	33	S	8.63201	8.67864	9.62889	11.1058	0.818355	2.18973	0.440674	1.62478	0.300418	-0.176665
Ind425	33	S	no	no	no	no	0.420738	-3.15773	-0.0619815	-1.5787	0.348341	0.448318
Ind426	33	S	10.0025	12.245	12.3006	12.5606	-1.16196	-0.940927	0.715887	-1.02141	-0.675306	0.0628179
Ind427	33	S	no	no	no	no	-0.441434	-0.28198	-1.08551	-0.943212	0.578833	1.51627
Ind428	33	S	3.20095	4.17657	4.63874	5.32137	-0.312313	0.0468055	0.852794	-0.00548103	0.218329	-0.644432
Ind429	33	S	9.00712	11.8953	25.4769	71.7009	1.78487	-1.22133	1.16983	-0.716307	0.508402	1.22635
Ind430	34	E	no	4.5268	12.0825	14.0302	-1.53327	-0.348467	-0.487116	-1.32929	-0.324239	0.71518
Ind431	34	E	no	2.89529	3.83054	5.71072	2.03242	-1.26044	1.72595	-1.28018	-0.0562458	-0.62295
Ind432	34	S	6.65554	12.0961	15.7945	16.2999	-1.19994	1.61311	-0.00159194	-0.605815	0.447147	-1.04741
Ind433	34	S	4.27025	4.31904	4.70025	5.14077	-0.416885	1.56141	-0.907054	0.208334	-0.422636	-1.7464
Ind434	34	S	13.605	14.28	16.7564	19.3457	-0.0532238	-0.177984	-0.64493	-0.170424	-0.636323	0.2453
Ind435	34	S	9.97254	13.5857	14.1633	16.899	-0.812023	1.48261	-0.844398	0.295815	0.847697	-1.40966
Ind436	34	S	no	no	no	no	-1.42712	0.141295	-1.11289	-0.598524	0.300102	-0.170365
Ind437	34	S	5.48296	9.61321	25.6792	26.9803	1.72718	-0.746179	-0.580398	0.966391	-0.206186	1.25233
Ind438	34	S	12.406	12.5725	13.0215	13.2642	1.85693	-0.285291	0.742621	-0.605031	0.54908	-0.269625
Ind439	34	S	3.20393	4.23735	6.46539	8.83972	1.43065	-0.512884	2.00911	-0.580237	-0.620947	1.22069
Ind440	35	E	no	0.236841	0.718654	1.22173	0.15725	0.942212	0.310157	0.283728	0.946352	-1.88903
Ind441	35	E	no	0.294469	3.77696	4.17553	1.09587	0.384779	-0.500872	-0.432168	-0.489207	0.158843
Ind442	35	S	0.639078	1.93436	8.50753	8.6401	-0.284767	0.519646	0.525555	-0.744038	-0.336576	0.207818
Ind443	35	S	no	no	no	no	-1.45625	-0.460215	-1.27229	-1.19893	0.200343	0.229747
Ind444	35	S	0.39185	2.31619	4.42681	5.78564	-0.222052	0.162811	1.68012	0.22603	0.529553	-1.4384
Ind445	35	S	1.16473	10.3008	17.1359	21.348	-2.41713	0.866542	-0.038799	0.107604	0.566573	0.417309
Ind446	35	S	0.763981	3.09763	9.20353	53.5987	-1.99411	0.380843	-0.485711	-0.247199	1.01794	0.323208
Ind447	35	S	0.303721	5.06946	10.7516	14.1351	1.90329	-1.01869	0.15826	1.69316	-0.295293	0.222778
Ind448	35	S	0.987845	6.53211	6.85992	7.44416	0.521982	-1.16349	0.200651	-1.08959	-0.117453	-0.25682
Ind449	35	S	6.99558	7.85237	9.26143	10.7048	0.12769	-1.28999	-1.09301	-0.0503829	-1.08846	0.549558
Ind450	36	E	no	0.837128	2.75935	3.64212	1.2278	-0.426486	2.05041	0.45019	0.0195557	-0.592891
Ind451	36	E	no	0.898274	1.06717	2.07867	1.20293	0.592682	-1.45122	0.247751	-0.548528	0.348481
Ind452	36	S	0.928582	1.96632	2.01634	2.92086	-1.36267	1.16236	-0.0433114	1.44728	0.538424	-0.328794
Ind453	36	S	no	no	no	no	1.1336	-1.8679	0.678457	-0.708292	1.04391	-0.225754
Ind454	36	S	no	no	no	no	-1.09594	-2.08174	-0.937639	-1.54421	-0.0480243	1.82166
Ind455	36	S	2.11625	4.135	4.39984	7.4411	-0.832424	0.407259	1.02563	-0.492048	0.267327	-0.765992
Ind456	36	S	1.94689	2.82326	4.37221	4.42026	0.0443567	-0.43423	2.08234	-0.440925	-0.991155	0.508739
Ind457	36	S	0.922282	0.991465	2.84484	4.76675	2.57105	-1.96138	1.81892	-0.987847	-1.02487	1.39857
Ind458	36	S	0.93	1.59407	2.02261	2.14957	0.684487	0.522119	0.495654	0.564521	-0.595691	-0.852853
Ind459	36	S	no	no	no	no	-2.77286	-0.0347876	-1.64247	0.668162	1.68591	0.406288
Ind460	37	E	no	0.83813	1.79278	1.95279	0.168605	-2.20624	-0.21777	0.935428	0.300089	0.824509
Ind461	37	E	no	1.8909	1.92197	3.14554	1.56502	-0.674092	1.25763	-0.186129	-1.17424	0.464114
Ind462	37	S	34.2814	35.6836	41.1438	43.0355	-1.30811	-0.766611	-0.593012	-1.4323	-0.909576	1.15599
Ind463	37	S	2.17155	2.24302	2.58914	2.61657	0.730554	1.42424	0.498045	1.43415	-0.154674	-1.53604
Ind464	37	S	2.34475	3.16988	8.35697	12.9503	0.860514	-0.336034	0.825211	-1.01146	-0.0649689	-0.141623
Ind465	37	S	2.28179	2.52888	3.81036	10.1412	2.1932	-0.312736	1.10335	0.560299	0.348523	0.220228
Ind466	37	S	2.8524	2.93477	3.97752	7.28616	1.00124	-1.08288	-0.0981293	0.65018	-0.347642	-0.738349
Ind467	37	S	6.57418	8.14162	9.02736	9.70686	0.267418	1.40826	0.590555	-0.0666787	0.0419717	-0.342476
