Ind1	Ind2	Value
78	1789	0.5
79	79	1
79	106	0.5
79	131	0.5
79	183	0.5
79	298	0.5
79	401	0.5
79	622	0.5
79	713	0.5
79	754	0.5
79	886	0.5
79	912	0.5
79	934	0.5
79	1009	0.5
79	1096	0.5
79	1334	0.5
79	1421	0.5
79	1535	0.5
79	1836	0.5
79	1968	0.5
79	1979	0.5
79	2004	0.5
80	80	1
80	117	0.5
80	143	0.5
80	255	0.5
80	323	0.5
80	347	0.5
80	368	0.5
80	553	0.5
80	677	0.5
80	701	0.5
80	842	0.5
80	856	0.5
80	1040	0.5
80	1227	0.5
80	1283	0.5
80	1459	0.5
80	1461	0.5
80	1560	0.5
80	1670	0.5
80	1677	0.5
80	1761	0.5
81	81	1
81	402	0.5
81	448	0.5
81	463	0.5
81	646	0.5
81	669	0.5
81	684	0.5
81	752	0.5
81	808	0.5
81	1143	0.5
81	1146	0.5
81	1440	0.5
81	1466	0.5
81	1567	0.5
81	1568	0.5
81	1570	0.5
81	1691	0.5
81	1917	0.5
81	1923	0.5
81	1982	0.5
81	2008	0.5
82	82	1
82	145	0.5
82	164	0.5
82	169	0.5
82	283	0.5
82	479	0.5
82	539	0.5
82	560	0.5
82	593	0.5
82	606	0.5
82	634	0.5
82	716	0.5
82	770	0.5
82	938	0.5
82	969	0.5
82	992	0.5
82	1071	0.5
82	1099	0.5
82	1176	0.5
82	1301	0.5
82	2093	0.5
83	83	1
83	328	0.5
83	394	0.5
83	540	0.5
83	627	0.5
83	909	0.5
83	1043	0.5
83	1088	0.5
83	1113	0.5
83	1150	0.5
83	1364	0.5
83	1375	0.5
83	1397	0.5
83	1410	0.5
83	1640	0.5
83	1649	0.5
83	1802	0.5
83	1826	0.5
83	1954	0.5
83	2009	0.5
83	2047	0.5
84	84	1
84	157	0.5
84	233	0.5
84	243	0.5
84	248	0.5
84	269	0.5
84	488	0.5
84	515	0.5
84	571	0.5
84	623	0.5
84	774	0.5
84	1103	0.5
84	1124	0.5
84	1193	0.5
84	1216	0.5
84	1266	0.5
84	1277	0.5
84	1564	0.5
84	1883	0.5
84	2018	0.5
84	2055	0.5
85	85	1
85	114	0.5
85	231	0.5
85	307	0.5
85	565	0.5
85	585	0.5
85	711	0.5
85	722	0.5
85	725	0.5
85	730	0.5
85	885	0.5
85	1139	0.5
85	1167	0.5
85	1172	0.5
85	1257	0.5
85	1401	0.5
85	1469	0.5
85	1505	0.5
85	1583	0.5
85	1591	0.5
85	1666	0.5
86	86	1
86	135	0.5
86	198	0.5
86	247	0.5
86	356	0.5
86	500	0.5
86	520	0.5
86	564	0.5
86	660	0.5
86	884	0.5
86	893	0.5
86	932	0.5
86	1188	0.5
86	1290	0.5
86	1293	0.5
86	1312	0.5
86	1577	0.5
86	1662	0.5
86	1774	0.5
86	2005	0.5
86	2019	0.5
87	87	1
87	162	0.5
87	360	0.5
87	364	0.5
87	461	0.5
87	473	0.5
87	546	0.5
87	572	0.5
87	872	0.5
87	996	0.5
87	1063	0.5
87	1100	0.5
87	1163	0.5
87	1233	0.5
87	1300	0.5
87	1441	0.5
87	1450	0.5
87	1737	0.5
87	1765	0.5
87	1799	0.5
87	1877	0.5
88	88	1
88	192	0.5
88	326	0.5
88	421	0.5
88	440	0.5
88	441	0.5
88	490	0.5
88	574	0.5
88	617	0.5
88	740	0.5
88	803	0.5
88	812	0.5
88	936	0.5
88	959	0.5
88	1028	0.5
88	1038	0.5
88	1053	0.5
88	1343	0.5
88	1483	0.5
88	1854	0.5
88	1980	0.5
89	89	1
89	104	0.5
89	107	0.5
89	301	0.5
89	652	0.5
89	658	0.5
89	844	0.5
89	853	0.5
89	942	0.5
89	962	0.5
89	964	0.5
89	999	0.5
89	1279	0.5
89	1362	0.5
89	1412	0.5
89	1464	0.5
89	1652	0.5
89	1760	0.5
89	1927	0.5
89	2029	0.5
89	2063	0.5
90	90	1
90	268	0.5
90	302	0.5
90	510	0.5
90	548	0.5
90	607	0.5
90	747	0.5
90	814	0.5
90	1059	0.5
90	1159	0.5
90	1211	0.5
90	1271	0.5
90	1331	0.5
90	1474	0.5
90	1537	0.5
90	1694	0.5
90	1706	0.5
90	1738	0.5
90	1743	0.5
90	1864	0.5
90	2074	0.5
91	91	1
91	113	0.5
91	339	0.5
91	378	0.5
91	513	0.5
91	789	0.5
91	900	0.5
91	949	0.5
91	1008	0.5
91	1069	0.5
91	1187	0.5
91	1208	0.5
91	1224	0.5
91	1302	0.5
91	1376	0.5
91	1482	0.5
91	1601	0.5
91	1769	0.5
91	1784	0.5
91	1880	0.5
91	2002	0.5
92	92	1
92	151	0.5
92	210	0.5
92	429	0.5
92	458	0.5
92	611	0.5
92	755	0.5
92	764	0.5
92	793	0.5
92	825	0.5
92	1104	0.5
92	1158	0.5
92	1196	0.5
92	1255	0.5
92	1407	0.5
92	1491	0.5
92	1695	0.5
92	1762	0.5
92	1933	0.5
92	1977	0.5
92	2026	0.5
93	93	1
93	146	0.5
93	358	0.5
93	408	0.5
93	491	0.5
93	556	0.5
93	769	0.5
93	865	0.5
93	904	0.5
93	941	0.5
93	1019	0.5
93	1094	0.5
93	1222	0.5
93	1282	0.5
93	1303	0.5
93	1370	0.5
93	1379	0.5
93	1724	0.5
93	1829	0.5
93	1911	0.5
93	2084	0.5
94	94	1
94	102	0.5
94	355	0.5
94	407	0.5
94	430	0.5
94	738	0.5
94	898	0.5
94	1023	0.5
94	1308	0.5
94	1352	0.5
94	1398	0.5
94	1518	0.5
94	1565	0.5
94	1746	0.5
94	1788	0.5
94	1821	0.5
94	1832	0.5
94	1876	0.5
94	1949	0.5
94	2020	0.5
94	2087	0.5
95	95	1
95	262	0.5
95	321	0.5
95	381	0.5
95	414	0.5
95	428	0.5
95	943	0.5
95	983	0.5
95	1144	0.5
95	1249	0.5
95	1264	0.5
95	1374	0.5
95	1400	0.5
95	1524	0.5
95	1544	0.5
95	1553	0.5
95	1556	0.5
95	1767	0.5
95	1770	0.5
95	1783	0.5
95	1957	0.5
96	96	1
96	132	0.5
96	235	0.5
96	310	0.5
96	341	0.5
96	626	0.5
96	1097	0.5
96	1203	0.5
96	1354	0.5
96	1356	0.5
96	1377	0.5
96	1485	0.5
96	1502	0.5
96	1517	0.5
96	1613	0.5
96	1686	0.5
96	1745	0.5
96	1828	0.5
96	1843	0.5
96	1852	0.5
96	2017	0.5
97	97	1
97	142	0.5
97	225	0.5
97	246	0.5
97	288	0.5
97	431	0.5
97	829	0.5
97	848	0.5
97	881	0.5
97	951	0.5
97	973	0.5
97	1072	0.5
97	1431	0.5
97	1536	0.5
97	1587	0.5
97	1699	0.5
97	1734	0.5
97	1837	0.5
97	1946	0.5
97	1974	0.5
97	1998	0.5
98	98	1
98	171	0.5
98	373	0.5
98	659	0.5
98	674	0.5
98	1042	0.5
98	1171	0.5
98	1180	0.5
98	1201	0.5
98	1242	0.5
98	1316	0.5
98	1359	0.5
98	1607	0.5
98	1633	0.5
98	1676	0.5
98	1771	0.5
98	1894	0.5
98	1912	0.5
98	1918	0.5
98	1989	0.5
98	2041	0.5
99	99	1
99	116	0.5
99	214	0.5
99	303	0.5
99	327	0.5
99	499	0.5
99	547	0.5
99	549	0.5
99	694	0.5
99	756	0.5
99	766	0.5
99	776	0.5
99	1017	0.5
99	1052	0.5
99	1114	0.5
99	1192	0.5
99	1209	0.5
99	1262	0.5
99	1539	0.5
99	1942	0.5
99	1994	0.5
100	1	0.5
100	100	1
100	193	0.25
100	289	0.25
100	343	0.25
100	362	0.25
100	382	0.25
100	482	0.25
100	667	0.25
100	799	0.25
100	866	0.25
100	871	0.25
100	931	0.25
100	968	0.25
100	1037	0.25
100	1065	0.25
100	1134	0.25
100	1299	0.25
100	1340	0.25
100	1360	0.25
100	2007	0.25
101	58	0.5
101	101	1
101	227	0.25
101	242	0.25
101	304	0.25
101	313	0.25
101	496	0.25
101	644	0.25
101	654	0.25
101	688	0.25
101	720	0.25
101	1177	0.25
101	1244	0.25
101	1330	0.25
101	1386	0.25
101	1453	0.25
101	1727	0.25
101	1940	0.25
101	1948	0.25
101	2037	0.25
101	2057	0.25
102	94	0.5
102	102	1
102	355	0.25
102	407	0.25
102	430	0.25
102	738	0.25
102	898	0.25
102	1023	0.25
102	1308	0.25
102	1352	0.25
102	1398	0.25
102	1518	0.25
102	1565	0.25
102	1746	0.25
102	1788	0.25
102	1821	0.25
102	1832	0.25
102	1876	0.25
102	1949	0.25
102	2020	0.25
102	2087	0.25
103	55	0.5
103	103	1
103	139	0.25
103	344	0.25
103	557	0.25
103	603	0.25
103	649	0.25
103	657	0.25
103	663	0.25
103	676	0.25
103	1207	0.25
103	1306	0.25
103	1478	0.25
103	1704	0.25
103	1708	0.25
103	1713	0.25
103	1872	0.25
103	1887	0.25
103	1922	0.25
103	1943	0.25
103	2013	0.25
104	89	0.5
104	104	1
104	107	0.25
104	301	0.25
104	652	0.25
104	658	0.25
104	844	0.25
104	853	0.25
104	942	0.25
104	962	0.25
104	964	0.25
104	999	0.25
104	1279	0.25
104	1362	0.25
104	1412	0.25
104	1464	0.25
104	1652	0.25
104	1760	0.25
104	1927	0.25
104	2029	0.25
104	2063	0.25
105	0	0.5
105	105	1
105	213	0.25
105	338	0.25
105	395	0.25
105	439	0.25
105	475	0.25
105	476	0.25
105	521	0.25
105	523	0.25
105	552	0.25
105	966	0.25
105	1058	0.25
105	1115	0.25
105	1404	0.25
105	1525	0.25
105	1739	0.25
105	1766	0.25
105	1879	0.25
105	1931	0.25
105	2056	0.25
106	79	0.5
106	106	1
106	131	0.25
106	183	0.25
106	298	0.25
106	401	0.25
106	622	0.25
106	713	0.25
106	754	0.25
106	886	0.25
106	912	0.25
106	934	0.25
106	1009	0.25
106	1096	0.25
106	1334	0.25
106	1421	0.25
106	1535	0.25
106	1836	0.25
106	1968	0.25
106	1979	0.25
106	2004	0.25
107	89	0.5
107	104	0.25
107	107	1
107	301	0.25
107	652	0.25
107	658	0.25
107	844	0.25
107	853	0.25
107	942	0.25
107	962	0.25
107	964	0.25
107	999	0.25
107	1279	0.25
107	1362	0.25
107	1412	0.25
107	1464	0.25
107	1652	0.25
107	1760	0.25
107	1927	0.25
107	2029	0.25
107	2063	0.25
108	22	0.5
108	108	1
108	160	0.25
108	230	0.25
108	234	0.25
108	567	0.25
108	772	0.25
108	1067	0.25
108	1179	0.25
108	1191	0.25
108	1270	0.25
108	1281	0.25
108	1342	0.25
108	1408	0.25
108	1758	0.25
108	1780	0.25
108	1781	0.25
108	1824	0.25
108	1896	0.25
108	2042	0.25
108	2046	0.25
109	43	0.5
109	109	1
109	110	0.25
109	260	0.25
109	293	0.25
109	410	0.25
109	519	0.25
109	550	0.25
109	693	0.25
109	785	0.25
109	1050	0.25
109	1130	0.25
109	1152	0.25
109	1289	0.25
109	1486	0.25
109	1497	0.25
109	1572	0.25
109	1658	0.25
109	1846	0.25
109	1935	0.25
109	2073	0.25
110	43	0.5
110	109	0.25
110	110	1
110	260	0.25
110	293	0.25
110	410	0.25
110	519	0.25
110	550	0.25
110	693	0.25
110	785	0.25
110	1050	0.25
110	1130	0.25
110	1152	0.25
110	1289	0.25
110	1486	0.25
110	1497	0.25
110	1572	0.25
110	1658	0.25
110	1846	0.25
110	1935	0.25
110	2073	0.25
111	41	0.5
111	111	1
111	205	0.25
111	291	0.25
111	450	0.25
111	477	0.25
111	576	0.25
111	588	0.25
111	661	0.25
111	987	0.25
111	1031	0.25
111	1383	0.25
111	1445	0.25
111	1496	0.25
111	1563	0.25
111	1655	0.25
111	1736	0.25
111	1794	0.25
111	1915	0.25
111	1965	0.25
111	1971	0.25
112	21	0.5
112	112	1
112	277	0.25
112	528	0.25
112	586	0.25
112	610	0.25
112	736	0.25
112	790	0.25
112	833	0.25
112	963	0.25
112	1237	0.25
112	1240	0.25
112	1273	0.25
112	1495	0.25
112	1555	0.25
112	1600	0.25
112	1653	0.25
112	1681	0.25
112	1711	0.25
112	1742	0.25
112	1819	0.25
113	91	0.5
113	113	1
113	339	0.25
113	378	0.25
113	513	0.25
113	789	0.25
113	900	0.25
113	949	0.25
113	1008	0.25
113	1069	0.25
113	1187	0.25
113	1208	0.25
113	1224	0.25
113	1302	0.25
113	1376	0.25
113	1482	0.25
113	1601	0.25
113	1769	0.25
113	1784	0.25
113	1880	0.25
113	2002	0.25
114	85	0.5
114	114	1
114	231	0.25
114	307	0.25
114	565	0.25
114	585	0.25
114	711	0.25
114	722	0.25
114	725	0.25
114	730	0.25
114	885	0.25
114	1139	0.25
114	1167	0.25
114	1172	0.25
114	1257	0.25
114	1401	0.25
114	1469	0.25
114	1505	0.25
114	1583	0.25
114	1591	0.25
114	1666	0.25
115	13	0.5
115	115	1
115	153	0.25
115	175	0.25
115	190	0.25
115	208	0.25
115	263	0.25
115	465	0.25
115	525	0.25
115	846	0.25
115	1076	0.25
115	1226	0.25
115	1250	0.25
115	1267	0.25
115	1515	0.25
115	1756	0.25
115	1778	0.25
115	1844	0.25
115	1865	0.25
115	1960	0.25
115	2003	0.25
116	99	0.5
116	116	1
116	214	0.25
116	303	0.25
116	327	0.25
116	499	0.25
116	547	0.25
116	549	0.25
116	694	0.25
116	756	0.25
116	766	0.25
116	776	0.25
116	1017	0.25
116	1052	0.25
116	1114	0.25
116	1192	0.25
116	1209	0.25
116	1262	0.25
116	1539	0.25
116	1942	0.25
116	1994	0.25
117	80	0.5
117	117	1
117	143	0.25
117	255	0.25
117	323	0.25
117	347	0.25
117	368	0.25
117	553	0.25
117	677	0.25
117	701	0.25
117	842	0.25
117	856	0.25
117	1040	0.25
117	1227	0.25
117	1283	0.25
117	1459	0.25
117	1461	0.25
117	1560	0.25
117	1670	0.25
117	1677	0.25
117	1761	0.25
118	40	0.5
118	118	1
118	468	0.25
118	544	0.25
118	719	0.25
118	729	0.25
118	796	0.25
118	921	0.25
118	953	0.25
118	1122	0.25
118	1135	0.25
118	1232	0.25
118	1367	0.25
118	1498	0.25
118	1626	0.25
118	1644	0.25
118	1684	0.25
118	1749	0.25
118	1884	0.25
118	2001	0.25
118	2053	0.25
119	26	0.5
119	119	1
119	204	0.25
119	226	0.25
119	236	0.25
119	437	0.25
119	529	0.25
119	817	0.25
119	1218	0.25
119	1442	0.25
119	1446	0.25
119	1451	0.25
119	1552	0.25
119	1582	0.25
119	1710	0.25
119	1721	0.25
119	1757	0.25
119	1793	0.25
119	1816	0.25
119	1928	0.25
119	1953	0.25
120	29	0.5
120	120	1
120	471	0.25
120	597	0.25
120	613	0.25
120	615	0.25
120	625	0.25
120	641	0.25
120	650	0.25
120	715	0.25
120	726	0.25
120	735	0.25
120	919	0.25
120	990	0.25
120	1128	0.25
120	1372	0.25
120	1391	0.25
120	1426	0.25
120	1500	0.25
120	1630	0.25
120	1831	0.25
121	39	0.5
121	121	1
121	168	0.25
121	189	0.25
121	239	0.25
121	271	0.25
121	391	0.25
121	717	0.25
121	873	0.25
121	1148	0.25
121	1228	0.25
121	1381	0.25
121	1419	0.25
121	1493	0.25
121	1559	0.25
121	1575	0.25
121	1632	0.25
121	1689	0.25
121	1847	0.25
121	1916	0.25
121	2045	0.25
122	76	0.5
122	122	1
122	138	0.25
122	284	0.25
122	551	0.25
122	554	0.25
122	709	0.25
122	875	0.25
122	877	0.25
122	1083	0.25
122	1423	0.25
122	1456	0.25
122	1499	0.25
122	1534	0.25
122	1635	0.25
122	1690	0.25
122	1791	0.25
122	1845	0.25
122	1914	0.25
122	1945	0.25
122	2064	0.25
123	19	0.5
123	123	1
123	141	0.25
123	163	0.25
123	211	0.25
123	687	0.25
123	778	0.25
123	795	0.25
123	822	0.25
123	916	0.25
123	1082	0.25
123	1335	0.25
123	1341	0.25
123	1396	0.25
123	1425	0.25
123	1634	0.25
123	1855	0.25
123	1882	0.25
123	1907	0.25
123	1975	0.25
123	2090	0.25
124	74	0.5
124	124	1
124	209	0.25
124	577	0.25
124	580	0.25
124	583	0.25
124	840	0.25
124	858	0.25
124	897	0.25
124	972	0.25
124	1169	0.25
124	1185	0.25
124	1206	0.25
124	1338	0.25
124	1358	0.25
124	1417	0.25
124	1470	0.25
124	1531	0.25
124	1541	0.25
124	1900	0.25
124	1941	0.25
125	16	0.5
125	125	1
125	306	0.25
125	317	0.25
125	411	0.25
125	457	0.25
125	537	0.25
125	624	0.25
125	819	0.25
125	869	0.25
125	1035	0.25
125	1077	0.25
125	1131	0.25
125	1363	0.25
125	1477	0.25
125	1530	0.25
125	1741	0.25
125	1851	0.25
125	1873	0.25
125	1929	0.25
125	2035	0.25
126	72	0.5
126	126	1
126	237	0.25
126	432	0.25
126	668	0.25
126	681	0.25
126	797	0.25
126	827	0.25
126	894	0.25
126	977	0.25
126	994	0.25
126	997	0.25
126	1258	0.25
126	1351	0.25
126	1561	0.25
126	1636	0.25
126	1679	0.25
126	1697	0.25
126	1811	0.25
126	2050	0.25
126	2075	0.25
127	63	0.5
127	127	1
127	148	0.25
127	342	0.25
127	384	0.25
127	464	0.25
127	745	0.25
127	780	0.25
127	816	0.25
127	1032	0.25
127	1168	0.25
127	1382	0.25
127	1585	0.25
127	1589	0.25
127	1612	0.25
127	1618	0.25
127	1660	0.25
127	1680	0.25
127	1763	0.25
127	2054	0.25
127	2099	0.25
128	77	0.5
128	128	1
128	207	0.25
128	416	0.25
128	480	0.25
128	495	0.25
128	734	0.25
128	903	0.25
128	956	0.25
128	1080	0.25
128	1109	0.25
128	1190	0.25
128	1210	0.25
128	1462	0.25
128	1546	0.25
128	1620	0.25
128	1732	0.25
128	1751	0.25
128	1777	0.25
128	1861	0.25
128	1956	0.25
129	37	0.5
129	129	1
129	150	0.25
129	203	0.25
129	212	0.25
129	287	0.25
129	522	0.25
129	761	0.25
129	809	0.25
129	1197	0.25
129	1215	0.25
129	1287	0.25
129	1321	0.25
129	1527	0.25
129	1554	0.25
129	1592	0.25
129	1838	0.25
129	1862	0.25
129	1961	0.25
129	1993	0.25
129	2048	0.25
130	38	0.5
130	130	1
130	258	0.25
130	324	0.25
130	569	0.25
130	601	0.25
130	656	0.25
130	821	0.25
130	926	0.25
130	1021	0.25
130	1136	0.25
130	1149	0.25
130	1378	0.25
130	1522	0.25
130	1557	0.25
130	1571	0.25
130	1703	0.25
130	1709	0.25
130	1803	0.25
130	1874	0.25
130	1891	0.25
131	79	0.5
131	106	0.25
131	131	1
131	183	0.25
131	298	0.25
131	401	0.25
131	622	0.25
131	713	0.25
131	754	0.25
131	886	0.25
131	912	0.25
131	934	0.25
131	1009	0.25
131	1096	0.25
131	1334	0.25
131	1421	0.25
131	1535	0.25
131	1836	0.25
131	1968	0.25
131	1979	0.25
131	2004	0.25
132	96	0.5
132	132	1
132	235	0.25
132	310	0.25
132	341	0.25
132	626	0.25
132	1097	0.25
132	1203	0.25
132	1354	0.25
132	1356	0.25
132	1377	0.25
132	1485	0.25
132	1502	0.25
132	1517	0.25
132	1613	0.25
132	1686	0.25
132	1745	0.25
132	1828	0.25
132	1843	0.25
132	1852	0.25
132	2017	0.25
133	32	0.5
133	133	1
133	136	0.25
133	331	0.25
133	354	0.25
133	385	0.25
133	466	0.25
133	533	0.25
133	798	0.25
133	805	0.25
133	929	0.25
133	1061	0.25
133	1214	0.25
133	1296	0.25
133	1329	0.25
133	1659	0.25
133	1735	0.25
133	1759	0.25
133	1839	0.25
133	1963	0.25
133	2028	0.25
134	35	0.5
134	134	1
134	200	0.25
134	308	0.25
134	370	0.25
134	449	0.25
134	837	0.25
134	839	0.25
134	960	0.25
134	1119	0.25
134	1248	0.25
134	1313	0.25
134	1366	0.25
134	1604	0.25
134	1673	0.25
134	1698	0.25
134	1790	0.25
134	1809	0.25
134	1827	0.25
134	1934	0.25
134	1992	0.25
135	86	0.5
135	135	1
135	198	0.25
135	247	0.25
135	356	0.25
135	500	0.25
135	520	0.25
135	564	0.25
135	660	0.25
135	884	0.25
135	893	0.25
135	932	0.25
135	1188	0.25
135	1290	0.25
135	1293	0.25
135	1312	0.25
135	1577	0.25
135	1662	0.25
135	1774	0.25
135	2005	0.25
135	2019	0.25
136	32	0.5
136	133	0.25
136	136	1
136	331	0.25
136	354	0.25
136	385	0.25
136	466	0.25
136	533	0.25
136	798	0.25
136	805	0.25
136	929	0.25
136	1061	0.25
136	1214	0.25
136	1296	0.25
136	1329	0.25
136	1659	0.25
136	1735	0.25
136	1759	0.25
136	1839	0.25
136	1963	0.25
136	2028	0.25
137	15	0.5
137	137	1
137	167	0.25
137	249	0.25
137	335	0.25
137	376	0.25
137	559	0.25
137	616	0.25
137	801	0.25
137	838	0.25
137	940	0.25
137	1025	0.25
137	1235	0.25
137	1332	0.25
137	1373	0.25
137	1414	0.25
137	1516	0.25
137	1562	0.25
137	1657	0.25
137	1878	0.25
137	2012	0.25
138	76	0.5
138	122	0.25
138	138	1
138	284	0.25
138	551	0.25
138	554	0.25
138	709	0.25
138	875	0.25
138	877	0.25
138	1083	0.25
138	1423	0.25
138	1456	0.25
138	1499	0.25
138	1534	0.25
138	1635	0.25
138	1690	0.25
138	1791	0.25
138	1845	0.25
138	1914	0.25
138	1945	0.25
138	2064	0.25
139	55	0.5
139	103	0.25
139	139	1
139	344	0.25
139	557	0.25
139	603	0.25
139	649	0.25
139	657	0.25
139	663	0.25
139	676	0.25
139	1207	0.25
139	1306	0.25
139	1478	0.25
139	1704	0.25
139	1708	0.25
139	1713	0.25
139	1872	0.25
139	1887	0.25
139	1922	0.25
139	1943	0.25
139	2013	0.25
140	59	0.5
140	140	1
140	366	0.25
140	369	0.25
140	403	0.25
140	459	0.25
140	516	0.25
140	517	0.25
140	538	0.25
140	590	0.25
140	620	0.25
140	628	0.25
140	870	0.25
140	1298	0.25
140	1460	0.25
140	1532	0.25
140	1576	0.25
140	1669	0.25
140	1988	0.25
140	1995	0.25
140	2036	0.25
141	19	0.5
141	123	0.25
141	141	1
141	163	0.25
141	211	0.25
141	687	0.25
141	778	0.25
141	795	0.25
141	822	0.25
141	916	0.25
141	1082	0.25
141	1335	0.25
141	1341	0.25
141	1396	0.25
141	1425	0.25
141	1634	0.25
141	1855	0.25
141	1882	0.25
141	1907	0.25
141	1975	0.25
141	2090	0.25
142	97	0.5
142	142	1
142	225	0.25
142	246	0.25
142	288	0.25
142	431	0.25
142	829	0.25
142	848	0.25
142	881	0.25
142	951	0.25
142	973	0.25
142	1072	0.25
142	1431	0.25
142	1536	0.25
142	1587	0.25
142	1699	0.25
142	1734	0.25
142	1837	0.25
142	1946	0.25
142	1974	0.25
142	1998	0.25
143	80	0.5
143	117	0.25
143	143	1
143	255	0.25
143	323	0.25
143	347	0.25
143	368	0.25
143	553	0.25
143	677	0.25
143	701	0.25
143	842	0.25
143	856	0.25
143	1040	0.25
143	1227	0.25
143	1283	0.25
143	1459	0.25
143	1461	0.25
143	1560	0.25
143	1670	0.25
143	1677	0.25
143	1761	0.25
144	11	0.5
144	144	1
144	147	0.25
144	158	0.25
144	279	0.25
144	375	0.25
144	478	0.25
144	595	0.25
144	698	0.25
144	737	0.25
144	917	0.25
144	985	0.25
144	989	0.25
144	1157	0.25
144	1200	0.25
144	1369	0.25
144	1512	0.25
144	1835	0.25
144	1939	0.25
144	1972	0.25
144	2065	0.25
145	82	0.5
145	145	1
145	164	0.25
145	169	0.25
145	283	0.25
145	479	0.25
145	539	0.25
145	560	0.25
145	593	0.25
145	606	0.25
145	634	0.25
145	716	0.25
145	770	0.25
145	938	0.25
145	969	0.25
145	992	0.25
145	1071	0.25
145	1099	0.25
145	1176	0.25
145	1301	0.25
145	2093	0.25
146	93	0.5
146	146	1
146	358	0.25
146	408	0.25
146	491	0.25
146	556	0.25
146	769	0.25
146	865	0.25
146	904	0.25
146	941	0.25
146	1019	0.25
146	1094	0.25
146	1222	0.25
146	1282	0.25
146	1303	0.25
146	1370	0.25
146	1379	0.25
146	1724	0.25
146	1829	0.25
146	1911	0.25
146	2084	0.25
147	11	0.5
147	144	0.25
147	147	1
147	158	0.25
147	279	0.25
147	375	0.25
147	478	0.25
147	595	0.25
147	698	0.25
147	737	0.25
147	917	0.25
147	985	0.25
147	989	0.25
147	1157	0.25
147	1200	0.25
147	1369	0.25
147	1512	0.25
147	1835	0.25
147	1939	0.25
147	1972	0.25
147	2065	0.25
148	63	0.5
148	127	0.25
148	148	1
148	342	0.25
148	384	0.25
148	464	0.25
148	745	0.25
148	780	0.25
148	816	0.25
148	1032	0.25
148	1168	0.25
148	1382	0.25
148	1585	0.25
148	1589	0.25
148	1612	0.25
148	1618	0.25
148	1660	0.25
148	1680	0.25
148	1763	0.25
148	2054	0.25
148	2099	0.25
149	34	0.5
149	149	1
149	312	0.25
149	348	0.25
149	598	0.25
149	706	0.25
149	710	0.25
149	891	0.25
149	913	0.25
149	939	0.25
149	1086	0.25
149	1089	0.25
149	1095	0.25
149	1125	0.25
149	1140	0.25
149	1230	0.25
149	1903	0.25
149	1913	0.25
149	1990	0.25
149	2031	0.25
149	2051	0.25
150	37	0.5
150	129	0.25
150	150	1
150	203	0.25
150	212	0.25
150	287	0.25
150	522	0.25
150	761	0.25
150	809	0.25
150	1197	0.25
150	1215	0.25
150	1287	0.25
150	1321	0.25
150	1527	0.25
150	1554	0.25
150	1592	0.25
150	1838	0.25
150	1862	0.25
150	1961	0.25
150	1993	0.25
150	2048	0.25
151	92	0.5
151	151	1
151	210	0.25
151	429	0.25
151	458	0.25
151	611	0.25
151	755	0.25
151	764	0.25
151	793	0.25
151	825	0.25
151	1104	0.25
151	1158	0.25
151	1196	0.25
151	1255	0.25
151	1407	0.25
151	1491	0.25
151	1695	0.25
151	1762	0.25
151	1933	0.25
151	1977	0.25
151	2026	0.25
152	73	0.5
152	152	1
152	238	0.25
152	386	0.25
152	618	0.25
152	640	0.25
152	647	0.25
152	651	0.25
152	666	0.25
152	697	0.25
152	794	0.25
152	830	0.25
152	1044	0.25
152	1204	0.25
152	1430	0.25
152	1605	0.25
152	1664	0.25
152	1705	0.25
152	1714	0.25
152	1744	0.25
152	2088	0.25
153	13	0.5
153	115	0.25
153	153	1
153	175	0.25
153	190	0.25
153	208	0.25
153	263	0.25
153	465	0.25
153	525	0.25
153	846	0.25
153	1076	0.25
153	1226	0.25
153	1250	0.25
153	1267	0.25
153	1515	0.25
153	1756	0.25
153	1778	0.25
153	1844	0.25
153	1865	0.25
153	1960	0.25
153	2003	0.25
154	12	0.5
154	154	1
154	215	0.25
154	229	0.25
154	346	0.25
154	392	0.25
154	445	0.25
154	518	0.25
154	731	0.25
154	767	0.25
154	832	0.25
154	974	0.25
154	1435	0.25
154	1506	0.25
154	1533	0.25
154	1702	0.25
154	1720	0.25
154	1776	0.25
154	1795	0.25
154	1944	0.25
154	2049	0.25
155	47	0.5
155	155	1
155	290	0.25
155	337	0.25
155	498	0.25
155	708	0.25
155	712	0.25
155	765	0.25
155	771	0.25
155	978	0.25
155	1014	0.25
155	1288	0.25
155	1295	0.25
155	1409	0.25
155	1413	0.25
155	1675	0.25
155	1718	0.25
155	1764	0.25
155	1815	0.25
155	2040	0.25
155	2086	0.25
156	30	0.5
156	156	1
156	419	0.25
156	629	0.25
156	686	0.25
156	750	0.25
156	775	0.25
156	831	0.25
156	918	0.25
156	1006	0.25
156	1182	0.25
156	1184	0.25
156	1205	0.25
156	1245	0.25
156	1297	0.25
156	1402	0.25
156	1424	0.25
156	1895	0.25
156	1981	0.25
156	1987	0.25
156	2027	0.25
157	84	0.5
157	157	1
157	233	0.25
157	243	0.25
157	248	0.25
157	269	0.25
157	488	0.25
157	515	0.25
157	571	0.25
157	623	0.25
157	774	0.25
157	1103	0.25
157	1124	0.25
157	1193	0.25
157	1216	0.25
157	1266	0.25
157	1277	0.25
157	1564	0.25
157	1883	0.25
157	2018	0.25
157	2055	0.25
158	11	0.5
158	144	0.25
