id,sire,dam,group,donor,It,Rt,g_a,g_e,type,init. comp.
396,.,.,NA,NA,NA,NA,0.809381,0.431739,sire,NA
397,.,.,NA,NA,NA,NA,-0.231948,0.844733,sire,NA
398,.,.,NA,NA,NA,NA,-0.176829,-0.572115,sire,NA
399,.,.,NA,NA,NA,NA,-0.958811,0.601756,sire,NA
400,.,.,NA,NA,NA,NA,-0.420934,0.00329821,sire,NA
401,.,.,NA,NA,NA,NA,-0.923799,-0.670681,sire,NA
402,.,.,NA,NA,NA,NA,-1.01623,-0.685469,sire,NA
403,.,.,NA,NA,NA,NA,-0.104261,1.26697,sire,NA
404,.,.,NA,NA,NA,NA,-0.207017,-0.0678182,sire,NA
405,.,.,NA,NA,NA,NA,0.580817,0.200157,sire,NA
406,.,.,NA,NA,NA,NA,-0.300657,0.662217,sire,NA
407,.,.,NA,NA,NA,NA,0.702056,0.841759,sire,NA
408,.,.,NA,NA,NA,NA,0.233149,0.0119136,sire,NA
409,.,.,NA,NA,NA,NA,0.124651,-0.00402706,sire,NA
410,.,.,NA,NA,NA,NA,0.52828,1.50572,sire,NA
411,.,.,NA,NA,NA,NA,-0.0532502,1.02167,sire,NA
412,.,.,NA,NA,NA,NA,0.368033,-0.713299,sire,NA
413,.,.,NA,NA,NA,NA,0.122634,-0.596659,sire,NA
414,.,.,NA,NA,NA,NA,-0.557481,-0.368079,sire,NA
415,.,.,NA,NA,NA,NA,0.0147925,-0.159609,sire,NA
416,.,.,NA,NA,NA,NA,-0.62925,0.374329,sire,NA
417,.,.,NA,NA,NA,NA,-0.806986,0.762465,sire,NA
418,.,.,NA,NA,NA,NA,-0.409725,0.703446,sire,NA
419,.,.,NA,NA,NA,NA,0.195016,-0.714969,sire,NA
420,.,.,NA,NA,NA,NA,-0.720962,-0.301877,sire,NA
421,.,.,NA,NA,NA,NA,-0.406289,0.512795,sire,NA
422,.,.,NA,NA,NA,NA,0.778095,-0.365405,sire,NA
423,.,.,NA,NA,NA,NA,-0.18847,0.861799,sire,NA
424,.,.,NA,NA,NA,NA,-0.142008,1.05462,sire,NA
425,.,.,NA,NA,NA,NA,1.09457,0.988389,sire,NA
426,.,.,NA,NA,NA,NA,-0.308205,-0.435439,sire,NA
427,.,.,NA,NA,NA,NA,-0.0168369,-0.80882,sire,NA
428,.,.,NA,NA,NA,NA,-0.378219,-0.143355,sire,NA
429,.,.,NA,NA,NA,NA,1.18703,-0.621404,sire,NA
430,.,.,NA,NA,NA,NA,0.253375,-0.523852,sire,NA
431,.,.,NA,NA,NA,NA,0.860917,0.406052,sire,NA
432,.,.,NA,NA,NA,NA,-0.559412,0.0155697,sire,NA
433,.,.,NA,NA,NA,NA,-0.685841,-0.335577,sire,NA
434,.,.,NA,NA,NA,NA,-0.923752,-0.447121,sire,NA
435,.,.,NA,NA,NA,NA,-0.293399,-0.70664,sire,NA
436,.,.,NA,NA,NA,NA,0.406927,1.0674,sire,NA
437,.,.,NA,NA,NA,NA,0.0980336,-0.726253,sire,NA
438,.,.,NA,NA,NA,NA,0.772023,-0.354734,sire,NA
439,.,.,NA,NA,NA,NA,0.530898,0.276337,sire,NA
440,.,.,NA,NA,NA,NA,-0.0889576,-0.932254,sire,NA
441,.,.,NA,NA,NA,NA,-2.18482,-0.997337,sire,NA
442,.,.,NA,NA,NA,NA,0.418786,-0.457185,sire,NA
443,.,.,NA,NA,NA,NA,1.00303,-0.954993,sire,NA
444,.,.,NA,NA,NA,NA,0.0364127,-1.07443,sire,NA
445,.,.,NA,NA,NA,NA,-0.281589,-0.380083,sire,NA
446,.,.,NA,NA,NA,NA,0.426753,0.470298,sire,NA
447,.,.,NA,NA,NA,NA,-1.10265,-0.307114,sire,NA
448,.,.,NA,NA,NA,NA,-0.606587,-0.837912,sire,NA
449,.,.,NA,NA,NA,NA,0.469595,-0.0108123,sire,NA
450,.,.,NA,NA,NA,NA,0.316432,-1.16542,sire,NA
451,.,.,NA,NA,NA,NA,-0.768679,0.739029,sire,NA
452,.,.,NA,NA,NA,NA,0.678977,0.795191,sire,NA
453,.,.,NA,NA,NA,NA,-0.438695,1.01143,sire,NA
454,.,.,NA,NA,NA,NA,-1.39841,0.983307,sire,NA
455,.,.,NA,NA,NA,NA,0.135905,-0.68109,sire,NA
456,.,.,NA,NA,NA,NA,-1.64204,-0.493735,sire,NA
457,.,.,NA,NA,NA,NA,-0.244449,-0.347895,sire,NA
458,.,.,NA,NA,NA,NA,0.814295,0.882248,sire,NA
459,.,.,NA,NA,NA,NA,-0.387024,0.595228,sire,NA
460,.,.,NA,NA,NA,NA,-0.209927,-0.592944,sire,NA
461,.,.,NA,NA,NA,NA,-0.50861,0.38772,sire,NA
462,.,.,NA,NA,NA,NA,-0.78965,-0.171414,sire,NA
463,.,.,NA,NA,NA,NA,-0.327199,0.565297,sire,NA
464,.,.,NA,NA,NA,NA,-0.457856,-0.865137,sire,NA
465,.,.,NA,NA,NA,NA,-0.983512,0.0991674,sire,NA
466,.,.,NA,NA,NA,NA,0.383048,-0.0544212,sire,NA
467,.,.,NA,NA,NA,NA,0.910334,-0.319532,sire,NA
468,.,.,NA,NA,NA,NA,1.34781,0.675906,sire,NA
469,.,.,NA,NA,NA,NA,-0.0718319,0.784758,sire,NA
470,.,.,NA,NA,NA,NA,-0.874871,0.251387,sire,NA
471,.,.,NA,NA,NA,NA,0.0600062,0.298316,sire,NA
472,.,.,NA,NA,NA,NA,-0.772829,0.20687,sire,NA
473,.,.,NA,NA,NA,NA,1.12964,0.818795,sire,NA
474,.,.,NA,NA,NA,NA,-0.361578,-0.346729,sire,NA
475,.,.,NA,NA,NA,NA,-0.110993,0.055438,sire,NA
476,.,.,NA,NA,NA,NA,0.869613,1.30144,sire,NA
477,.,.,NA,NA,NA,NA,-1.01425,0.112284,sire,NA
478,.,.,NA,NA,NA,NA,0.579897,1.43767,sire,NA
479,.,.,NA,NA,NA,NA,-1.43987,-0.770086,sire,NA
480,.,.,NA,NA,NA,NA,-0.839358,-0.813993,sire,NA
481,.,.,NA,NA,NA,NA,-1.34736,0.0576884,sire,NA
482,.,.,NA,NA,NA,NA,0.457286,-0.0545579,sire,NA
483,.,.,NA,NA,NA,NA,0.322249,1.68364,sire,NA
484,.,.,NA,NA,NA,NA,0.563644,-0.590919,sire,NA
485,.,.,NA,NA,NA,NA,0.158185,-0.0456468,sire,NA
486,.,.,NA,NA,NA,NA,-0.349348,-0.381443,sire,NA
487,.,.,NA,NA,NA,NA,0.677236,0.73826,sire,NA
488,.,.,NA,NA,NA,NA,-1.30514,-0.406289,sire,NA
489,.,.,NA,NA,NA,NA,-0.316242,-0.102103,sire,NA
490,.,.,NA,NA,NA,NA,0.710343,-0.0639902,sire,NA
491,.,.,NA,NA,NA,NA,-1.54861,0.0657212,sire,NA
492,.,.,NA,NA,NA,NA,0.169522,-1.14447,sire,NA
493,.,.,NA,NA,NA,NA,-0.664286,0.426056,sire,NA
494,.,.,NA,NA,NA,NA,-0.740063,-0.290415,sire,NA
495,.,.,NA,NA,NA,NA,0.483638,-0.237001,sire,NA
496,.,.,NA,NA,NA,NA,1.04945,0.935564,sire,NA
497,.,.,NA,NA,NA,NA,0.0420591,0.362219,sire,NA
498,.,.,NA,NA,NA,NA,0.385401,0.731321,sire,NA
499,.,.,NA,NA,NA,NA,0.682382,1.01638,sire,NA
500,.,.,NA,NA,NA,NA,0.400231,0.417699,sire,NA
501,.,.,NA,NA,NA,NA,0.865316,-1.18009,sire,NA
502,.,.,NA,NA,NA,NA,-0.974908,-0.981554,sire,NA
503,.,.,NA,NA,NA,NA,1.10006,0.0800176,sire,NA
504,.,.,NA,NA,NA,NA,-0.821155,-0.246409,sire,NA
505,.,.,NA,NA,NA,NA,1.52658,0.15166,sire,NA
506,.,.,NA,NA,NA,NA,-0.526263,0.189769,sire,NA
507,.,.,NA,NA,NA,NA,0.068851,-0.493162,sire,NA
508,.,.,NA,NA,NA,NA,-0.619605,-1.06394,sire,NA
509,.,.,NA,NA,NA,NA,-0.0046668,0.270265,sire,NA
510,.,.,NA,NA,NA,NA,-1.32716,-1.34579,sire,NA
511,.,.,NA,NA,NA,NA,0.457045,1.07506,sire,NA
512,.,.,NA,NA,NA,NA,0.271045,0.370297,sire,NA
513,.,.,NA,NA,NA,NA,1.39468,-0.972835,sire,NA
514,.,.,NA,NA,NA,NA,-0.708847,1.13941,sire,NA
515,.,.,NA,NA,NA,NA,-0.156645,1.12998,sire,NA
516,.,.,NA,NA,NA,NA,-0.543135,-0.325217,sire,NA
517,.,.,NA,NA,NA,NA,-0.563488,0.265104,sire,NA
518,.,.,NA,NA,NA,NA,0.361848,-0.195013,sire,NA
519,.,.,NA,NA,NA,NA,-1.3622,0.772928,sire,NA
520,.,.,NA,NA,NA,NA,1.43547,0.326804,sire,NA
521,.,.,NA,NA,NA,NA,0.54623,-1.6224,sire,NA
522,.,.,NA,NA,NA,NA,1.00114,-0.531967,sire,NA
523,.,.,NA,NA,NA,NA,-0.685352,-0.103398,sire,NA
524,.,.,NA,NA,NA,NA,-0.468888,-0.269148,sire,NA
525,.,.,NA,NA,NA,NA,0.493803,1.28715,sire,NA
526,.,.,NA,NA,NA,NA,-0.00869713,0.431654,sire,NA
527,.,.,NA,NA,NA,NA,-0.330132,0.694213,sire,NA
528,.,.,NA,NA,NA,NA,0.823585,-0.174429,sire,NA
529,.,.,NA,NA,NA,NA,-0.593778,1.38792,sire,NA
530,.,.,NA,NA,NA,NA,-1.09206,0.766697,sire,NA
531,.,.,NA,NA,NA,NA,-0.303281,-0.18001,sire,NA
532,.,.,NA,NA,NA,NA,-0.905665,-1.11363,sire,NA
533,.,.,NA,NA,NA,NA,-0.450553,-0.0432199,sire,NA
534,.,.,NA,NA,NA,NA,0.765841,0.621668,sire,NA
535,.,.,NA,NA,NA,NA,1.35763,0.0579749,sire,NA
536,.,.,NA,NA,NA,NA,0.197421,0.319243,sire,NA
537,.,.,NA,NA,NA,NA,0.96249,-0.948273,sire,NA
538,.,.,NA,NA,NA,NA,0.58263,-0.769816,sire,NA
539,.,.,NA,NA,NA,NA,-0.453425,-0.762487,sire,NA
540,.,.,NA,NA,NA,NA,-0.161614,-0.248657,sire,NA
541,.,.,NA,NA,NA,NA,1.14954,2.17184,sire,NA
542,.,.,NA,NA,NA,NA,-0.317403,-0.0782224,sire,NA
543,.,.,NA,NA,NA,NA,-0.0960887,1.26322,sire,NA
544,.,.,NA,NA,NA,NA,-0.175503,0.0339473,sire,NA
545,.,.,NA,NA,NA,NA,1.37343,0.950126,sire,NA
546,.,.,NA,NA,NA,NA,-0.0716486,0.499154,sire,NA
547,.,.,NA,NA,NA,NA,-0.378688,-1.43238,sire,NA
548,.,.,NA,NA,NA,NA,1.03639,0.176121,sire,NA
549,.,.,NA,NA,NA,NA,-1.32627,0.407888,sire,NA
550,.,.,NA,NA,NA,NA,-0.709451,0.418837,sire,NA
551,.,.,NA,NA,NA,NA,0.557859,0.953047,sire,NA
552,.,.,NA,NA,NA,NA,-1.51326,0.115796,sire,NA
553,.,.,NA,NA,NA,NA,0.580717,-0.890371,sire,NA
554,.,.,NA,NA,NA,NA,0.606115,-0.765945,sire,NA
555,.,.,NA,NA,NA,NA,-0.253297,0.442033,sire,NA
556,.,.,NA,NA,NA,NA,0.385265,-1.14013,sire,NA
557,.,.,NA,NA,NA,NA,0.786976,-0.3282,sire,NA
558,.,.,NA,NA,NA,NA,0.0894467,0.169647,sire,NA
559,.,.,NA,NA,NA,NA,0.349606,-0.813579,sire,NA
560,.,.,NA,NA,NA,NA,-0.0253966,0.384051,sire,NA
561,.,.,NA,NA,NA,NA,-0.290743,0.907952,sire,NA
562,.,.,NA,NA,NA,NA,-1.1547,-1.09335,sire,NA
563,.,.,NA,NA,NA,NA,-0.844916,0.669813,sire,NA
564,.,.,NA,NA,NA,NA,-1.52582,-0.778136,sire,NA
565,.,.,NA,NA,NA,NA,1.7774,0.923182,sire,NA
566,.,.,NA,NA,NA,NA,0.584545,0.230081,sire,NA
567,.,.,NA,NA,NA,NA,0.261363,0.600596,sire,NA
568,.,.,NA,NA,NA,NA,-0.702345,0.75372,sire,NA
569,.,.,NA,NA,NA,NA,-0.95229,0.28175,sire,NA
570,.,.,NA,NA,NA,NA,-0.445602,0.5429,sire,NA
571,.,.,NA,NA,NA,NA,-0.00596615,-0.540912,sire,NA
572,.,.,NA,NA,NA,NA,0.0943641,-0.292751,sire,NA
573,.,.,NA,NA,NA,NA,-0.290571,0.719941,sire,NA
574,.,.,NA,NA,NA,NA,-0.14283,-1.19861,sire,NA
575,.,.,NA,NA,NA,NA,1.16308,-0.917166,sire,NA
576,.,.,NA,NA,NA,NA,-0.453713,-0.20363,sire,NA
577,.,.,NA,NA,NA,NA,-0.316724,0.0530499,sire,NA
578,.,.,NA,NA,NA,NA,-0.213418,0.879991,sire,NA
579,.,.,NA,NA,NA,NA,-0.288361,-0.627964,sire,NA
580,.,.,NA,NA,NA,NA,0.979974,0.472086,sire,NA
581,.,.,NA,NA,NA,NA,0.0565126,-1.18081,sire,NA
582,.,.,NA,NA,NA,NA,-0.845363,0.298909,sire,NA
583,.,.,NA,NA,NA,NA,-0.599766,-0.370943,sire,NA
584,.,.,NA,NA,NA,NA,-0.547005,0.191758,sire,NA
585,.,.,NA,NA,NA,NA,-0.173219,-0.471127,sire,NA
586,.,.,NA,NA,NA,NA,-0.376393,0.244664,sire,NA
587,.,.,NA,NA,NA,NA,-0.866287,-0.48623,sire,NA
588,.,.,NA,NA,NA,NA,0.362786,0.132412,sire,NA
589,.,.,NA,NA,NA,NA,1.1914,1.82568,sire,NA
590,.,.,NA,NA,NA,NA,0.289416,0.838866,sire,NA
591,.,.,NA,NA,NA,NA,-0.266538,-0.201677,sire,NA
592,.,.,NA,NA,NA,NA,-0.0762155,0.116525,sire,NA
593,.,.,NA,NA,NA,NA,-0.827596,-0.679663,sire,NA
594,.,.,NA,NA,NA,NA,0.318224,0.598625,sire,NA
595,.,.,NA,NA,NA,NA,0.313882,-1.41641,sire,NA
596,.,.,NA,NA,NA,NA,-0.687948,-0.911661,sire,NA
597,.,.,NA,NA,NA,NA,0.424641,-0.3061,sire,NA
598,.,.,NA,NA,NA,NA,-0.446361,-0.264762,sire,NA
599,.,.,NA,NA,NA,NA,0.494798,1.09307,sire,NA
600,.,.,NA,NA,NA,NA,-0.144879,-0.183216,sire,NA
601,.,.,NA,NA,NA,NA,-0.401584,0.440032,sire,NA
602,.,.,NA,NA,NA,NA,-0.300188,-0.827797,sire,NA
603,.,.,NA,NA,NA,NA,-1.19968,-0.124042,sire,NA
604,.,.,NA,NA,NA,NA,0.0133422,-0.451111,sire,NA
605,.,.,NA,NA,NA,NA,0.139973,-0.452658,sire,NA
606,.,.,NA,NA,NA,NA,-0.530485,1.37983,sire,NA
607,.,.,NA,NA,NA,NA,-0.787807,-0.798095,sire,NA
608,.,.,NA,NA,NA,NA,-0.0558358,-0.326434,sire,NA
609,.,.,NA,NA,NA,NA,0.687345,-0.458721,sire,NA
610,.,.,NA,NA,NA,NA,-0.482428,0.172399,sire,NA
611,.,.,NA,NA,NA,NA,1.64025,-0.0409539,sire,NA
612,.,.,NA,NA,NA,NA,0.72027,-0.277857,sire,NA
613,.,.,NA,NA,NA,NA,0.308259,-0.276568,sire,NA
614,.,.,NA,NA,NA,NA,0.209854,0.0385519,sire,NA
615,.,.,NA,NA,NA,NA,0.801487,-0.409272,sire,NA
616,.,.,NA,NA,NA,NA,0.929556,-0.881212,sire,NA
617,.,.,NA,NA,NA,NA,-0.186111,-0.638103,sire,NA
618,.,.,NA,NA,NA,NA,0.932287,0.591135,sire,NA
619,.,.,NA,NA,NA,NA,-0.350315,0.426301,sire,NA
620,.,.,NA,NA,NA,NA,-0.789894,0.0675238,sire,NA
621,.,.,NA,NA,NA,NA,-0.0711621,-0.157261,sire,NA
622,.,.,NA,NA,NA,NA,-0.0870197,0.81177,sire,NA
623,.,.,NA,NA,NA,NA,0.321404,-0.0631742,sire,NA
624,.,.,NA,NA,NA,NA,-0.139456,-1.40259,sire,NA
625,.,.,NA,NA,NA,NA,-0.307818,-0.51795,sire,NA
626,.,.,NA,NA,NA,NA,0.610655,0.656511,sire,NA
627,.,.,NA,NA,NA,NA,-0.141718,-1.39566,sire,NA
628,.,.,NA,NA,NA,NA,0.0356334,-0.585066,sire,NA
629,.,.,NA,NA,NA,NA,0.0256458,-0.672072,sire,NA
630,.,.,NA,NA,NA,NA,-0.589792,-0.245912,sire,NA
631,.,.,NA,NA,NA,NA,0.0804017,1.08012,sire,NA
632,.,.,NA,NA,NA,NA,1.36696,-1.58404,sire,NA
633,.,.,NA,NA,NA,NA,-0.832159,0.18289,sire,NA
634,.,.,NA,NA,NA,NA,1.23076,0.593905,sire,NA
635,.,.,NA,NA,NA,NA,0.625774,0.0750757,sire,NA
636,.,.,NA,NA,NA,NA,0.0876624,1.21067,sire,NA
637,.,.,NA,NA,NA,NA,1.0716,-0.526692,sire,NA
638,.,.,NA,NA,NA,NA,-1.72025,-0.84563,sire,NA
639,.,.,NA,NA,NA,NA,0.152777,1.12239,sire,NA
640,.,.,NA,NA,NA,NA,0.74652,0.291759,sire,NA
641,.,.,NA,NA,NA,NA,0.0379442,-0.306936,sire,NA
642,.,.,NA,NA,NA,NA,1.31817,-0.48007,sire,NA
643,.,.,NA,NA,NA,NA,0.507842,0.300881,sire,NA
644,.,.,NA,NA,NA,NA,-0.365938,0.720753,sire,NA
645,.,.,NA,NA,NA,NA,0.365558,0.215518,sire,NA
646,.,.,NA,NA,NA,NA,-0.323725,-0.500911,sire,NA
647,.,.,NA,NA,NA,NA,-0.0747915,-0.395195,sire,NA
648,.,.,NA,NA,NA,NA,0.296904,0.604415,sire,NA
649,.,.,NA,NA,NA,NA,0.673831,-0.46292,sire,NA
650,.,.,NA,NA,NA,NA,-0.474751,-0.592625,sire,NA
651,.,.,NA,NA,NA,NA,1.25607,0.306649,sire,NA
652,.,.,NA,NA,NA,NA,0.194741,-1.79713,sire,NA
653,.,.,NA,NA,NA,NA,0.760173,-0.0573341,sire,NA
654,.,.,NA,NA,NA,NA,-0.321979,-0.0990927,sire,NA
655,.,.,NA,NA,NA,NA,0.707993,0.15398,sire,NA
656,.,.,NA,NA,NA,NA,-0.787908,0.203603,sire,NA
657,.,.,NA,NA,NA,NA,-0.390754,1.72753,sire,NA
658,.,.,NA,NA,NA,NA,0.155527,0.180766,sire,NA
659,.,.,NA,NA,NA,NA,-0.0230895,1.12544,sire,NA
660,.,.,NA,NA,NA,NA,-0.462911,0.0560199,sire,NA
661,.,.,NA,NA,NA,NA,0.525819,-0.0137019,sire,NA
662,.,.,NA,NA,NA,NA,0.600899,-0.574885,sire,NA
663,.,.,NA,NA,NA,NA,-0.683015,0.73134,sire,NA
664,.,.,NA,NA,NA,NA,-0.612855,-0.726526,sire,NA
665,.,.,NA,NA,NA,NA,-0.150939,-0.180529,sire,NA
666,.,.,NA,NA,NA,NA,0.565342,0.581145,sire,NA
667,.,.,NA,NA,NA,NA,0.308988,-0.0460149,sire,NA
668,.,.,NA,NA,NA,NA,-1.10271,-1.47456,sire,NA
669,.,.,NA,NA,NA,NA,-0.0339806,0.109443,sire,NA
670,.,.,NA,NA,NA,NA,0.193095,0.0832613,sire,NA
671,.,.,NA,NA,NA,NA,0.490387,-0.37082,sire,NA
672,.,.,NA,NA,NA,NA,-0.40343,0.679686,sire,NA
673,.,.,NA,NA,NA,NA,0.192568,0.661703,sire,NA
674,.,.,NA,NA,NA,NA,0.324528,0.616763,sire,NA
675,.,.,NA,NA,NA,NA,-0.0239828,0.262399,sire,NA
676,.,.,NA,NA,NA,NA,0.720107,1.07908,sire,NA
677,.,.,NA,NA,NA,NA,-0.387238,0.0393031,sire,NA
678,.,.,NA,NA,NA,NA,-0.918469,0.902623,sire,NA
679,.,.,NA,NA,NA,NA,-0.351085,1.17398,sire,NA
680,.,.,NA,NA,NA,NA,-0.743557,-0.100124,sire,NA
681,.,.,NA,NA,NA,NA,-0.800432,-0.214287,sire,NA
682,.,.,NA,NA,NA,NA,0.310892,-0.241285,sire,NA
683,.,.,NA,NA,NA,NA,-0.0682352,1.43781,sire,NA
684,.,.,NA,NA,NA,NA,0.300258,-1.20898,sire,NA
685,.,.,NA,NA,NA,NA,-0.693401,-0.40707,sire,NA
686,.,.,NA,NA,NA,NA,-0.245541,-0.984178,sire,NA
687,.,.,NA,NA,NA,NA,-0.409626,0.0522872,sire,NA
688,.,.,NA,NA,NA,NA,0.109303,0.634994,sire,NA
689,.,.,NA,NA,NA,NA,0.402576,-0.080731,sire,NA
690,.,.,NA,NA,NA,NA,-0.70152,0.353664,sire,NA
691,.,.,NA,NA,NA,NA,-0.0318146,0.68839,sire,NA
692,.,.,NA,NA,NA,NA,1.54286,0.276333,sire,NA
693,.,.,NA,NA,NA,NA,-0.15081,-0.535448,sire,NA
694,.,.,NA,NA,NA,NA,-0.51491,-0.889984,sire,NA
695,.,.,NA,NA,NA,NA,-1.10561,0.481738,sire,NA
696,.,.,NA,NA,NA,NA,-0.419787,-0.599173,sire,NA
697,.,.,NA,NA,NA,NA,0.0192179,-0.204544,sire,NA
698,.,.,NA,NA,NA,NA,-0.0841409,1.47455,sire,NA
699,.,.,NA,NA,NA,NA,-1.02312,0.221574,sire,NA
700,.,.,NA,NA,NA,NA,0.454259,-0.218429,sire,NA
701,.,.,NA,NA,NA,NA,-0.231728,-0.164899,sire,NA
702,.,.,NA,NA,NA,NA,-0.987094,-0.995983,sire,NA
703,.,.,NA,NA,NA,NA,-0.371945,0.582963,sire,NA
704,.,.,NA,NA,NA,NA,0.103719,-0.242078,sire,NA
705,.,.,NA,NA,NA,NA,-2.06304,-0.422283,sire,NA
706,.,.,NA,NA,NA,NA,2.06278,0.577559,sire,NA
707,.,.,NA,NA,NA,NA,-0.335563,-0.922213,sire,NA
708,.,.,NA,NA,NA,NA,-0.141381,-0.0127936,sire,NA
709,.,.,NA,NA,NA,NA,-0.813518,-0.359635,sire,NA
710,.,.,NA,NA,NA,NA,-0.0387778,-1.56757,sire,NA
711,.,.,NA,NA,NA,NA,0.972411,-1.71735,sire,NA
712,.,.,NA,NA,NA,NA,0.378624,-0.673349,sire,NA
713,.,.,NA,NA,NA,NA,0.17082,-0.362432,sire,NA
714,.,.,NA,NA,NA,NA,-0.564666,0.549239,sire,NA
715,.,.,NA,NA,NA,NA,0.151544,-0.217859,sire,NA
716,.,.,NA,NA,NA,NA,-0.648557,-0.220183,sire,NA
717,.,.,NA,NA,NA,NA,-0.130618,0.887688,sire,NA
718,.,.,NA,NA,NA,NA,-1.03135,-0.747217,sire,NA
719,.,.,NA,NA,NA,NA,0.813517,-0.3716,sire,NA
720,.,.,NA,NA,NA,NA,0.967204,-0.53337,sire,NA
721,.,.,NA,NA,NA,NA,0.830965,0.414643,sire,NA
722,.,.,NA,NA,NA,NA,1.33024,-1.74765,sire,NA
723,.,.,NA,NA,NA,NA,0.292754,0.255249,sire,NA
724,.,.,NA,NA,NA,NA,-0.274074,0.751471,sire,NA
725,.,.,NA,NA,NA,NA,-0.202208,1.15171,sire,NA
726,.,.,NA,NA,NA,NA,1.39977,-0.795217,sire,NA
727,.,.,NA,NA,NA,NA,-0.0618086,-0.71983,sire,NA
728,.,.,NA,NA,NA,NA,0.22119,-0.352327,sire,NA
729,.,.,NA,NA,NA,NA,-1.05676,-0.343044,sire,NA
730,.,.,NA,NA,NA,NA,-0.210685,0.608685,sire,NA
731,.,.,NA,NA,NA,NA,0.599307,0.049389,sire,NA
732,.,.,NA,NA,NA,NA,0.780721,0.0494343,sire,NA
733,.,.,NA,NA,NA,NA,0.345191,0.566469,sire,NA
734,.,.,NA,NA,NA,NA,-0.495967,-0.046909,sire,NA
735,.,.,NA,NA,NA,NA,-0.0626919,-0.592634,sire,NA
736,.,.,NA,NA,NA,NA,0.506355,-0.237483,sire,NA
737,.,.,NA,NA,NA,NA,0.13245,-0.0960943,sire,NA
738,.,.,NA,NA,NA,NA,-0.7167,0.263632,sire,NA
739,.,.,NA,NA,NA,NA,0.315413,-0.20558,sire,NA
740,.,.,NA,NA,NA,NA,1.66449,0.423641,sire,NA
741,.,.,NA,NA,NA,NA,-0.286111,-0.542785,sire,NA
742,.,.,NA,NA,NA,NA,1.93408,-0.201344,sire,NA
743,.,.,NA,NA,NA,NA,0.583605,0.518061,sire,NA
744,.,.,NA,NA,NA,NA,0.0236347,-0.633828,sire,NA
745,.,.,NA,NA,NA,NA,-0.179309,1.68705,sire,NA
746,.,.,NA,NA,NA,NA,-1.31711,-0.805664,sire,NA
747,.,.,NA,NA,NA,NA,-0.0578285,0.0879513,sire,NA
748,.,.,NA,NA,NA,NA,1.12055,-0.569815,sire,NA
749,.,.,NA,NA,NA,NA,0.540791,-0.553007,sire,NA
750,.,.,NA,NA,NA,NA,-0.11868,0.239117,sire,NA
751,.,.,NA,NA,NA,NA,-0.96375,0.552525,sire,NA
752,.,.,NA,NA,NA,NA,1.62207,0.0916193,sire,NA
753,.,.,NA,NA,NA,NA,-0.760508,0.313035,sire,NA
754,.,.,NA,NA,NA,NA,0.47534,-0.579747,sire,NA
755,.,.,NA,NA,NA,NA,-0.826611,0.220943,sire,NA
756,.,.,NA,NA,NA,NA,-0.987283,-0.84267,sire,NA
757,.,.,NA,NA,NA,NA,-1.23068,0.204683,sire,NA
758,.,.,NA,NA,NA,NA,-0.800897,-0.247255,sire,NA
759,.,.,NA,NA,NA,NA,-0.861256,-0.569431,sire,NA
760,.,.,NA,NA,NA,NA,-0.603598,-0.0471926,sire,NA
761,.,.,NA,NA,NA,NA,0.366202,-0.815787,sire,NA
762,.,.,NA,NA,NA,NA,-0.648801,1.16178,sire,NA
763,.,.,NA,NA,NA,NA,0.797736,-0.00523591,sire,NA
764,.,.,NA,NA,NA,NA,-0.596806,-0.850294,sire,NA
765,.,.,NA,NA,NA,NA,0.520324,0.0283249,sire,NA
766,.,.,NA,NA,NA,NA,-0.657875,-0.174599,sire,NA
767,.,.,NA,NA,NA,NA,-1.38793,-0.32198,sire,NA
768,.,.,NA,NA,NA,NA,0.112204,0.148903,sire,NA
769,.,.,NA,NA,NA,NA,-0.974423,0.71303,sire,NA
770,.,.,NA,NA,NA,NA,-0.360182,-0.322637,sire,NA
771,.,.,NA,NA,NA,NA,1.12091,0.136055,sire,NA
772,.,.,NA,NA,NA,NA,1.23021,0.587463,sire,NA
773,.,.,NA,NA,NA,NA,-0.829467,0.493787,sire,NA
774,.,.,NA,NA,NA,NA,-0.905893,0.459122,sire,NA
775,.,.,NA,NA,NA,NA,0.480311,-0.626788,sire,NA
776,.,.,NA,NA,NA,NA,-0.338389,0.811383,sire,NA
777,.,.,NA,NA,NA,NA,0.835271,-0.0384602,sire,NA
778,.,.,NA,NA,NA,NA,-0.0347283,0.619549,sire,NA
779,.,.,NA,NA,NA,NA,-0.834868,-1.02734,sire,NA
780,.,.,NA,NA,NA,NA,-0.0879895,0.138332,sire,NA
781,.,.,NA,NA,NA,NA,-0.48149,-0.221492,sire,NA
782,.,.,NA,NA,NA,NA,1.04254,-0.0346516,sire,NA
783,.,.,NA,NA,NA,NA,0.909044,0.784677,sire,NA
784,.,.,NA,NA,NA,NA,0.0660523,0.084766,sire,NA
785,.,.,NA,NA,NA,NA,0.665539,-0.121512,sire,NA
786,.,.,NA,NA,NA,NA,-0.641894,0.282277,sire,NA
787,.,.,NA,NA,NA,NA,-0.713616,-0.946334,sire,NA
788,.,.,NA,NA,NA,NA,0.488409,-0.265166,sire,NA
789,.,.,NA,NA,NA,NA,0.493341,-0.215953,sire,NA
790,.,.,NA,NA,NA,NA,-0.738115,-0.876811,sire,NA
